date,price,volume,score1,score2,score3,count,mean,sum
2019-04-15,5191.0,4408.0,0.1438,0.3162,0.1652,30,0.2084,6.2513
2019-04-16,5193.0,10155.0,0.0954,-0.0067,0.0155,27,0.0348,0.9384
2019-04-17,5229.0,8624.0,0.3145,0.1458,0.1565,48,0.2056,9.8685
2019-04-18,5272.0,7415.0,-0.3733,0.0696,0.0373,69,-0.0888,-6.1282
2019-04-19,5318.0,8234.0,0.1493,0.1962,0.2872,51,0.2109,10.7553
2019-04-20,5359.0,6330.0,-0.4946,-0.2475,-0.1837,24,-0.3086,-7.4059
2019-04-21,5359.0,4905.0,0.1181,0.1099,0.3183,36,0.1821,6.5553
2019-04-22,5349.0,5748.0,-0.0897,-0.125,0.1451,78,-0.0232,-1.8104
2019-04-23,5440.0,12286.0,-0.1313,-0.0136,0.0729,60,-0.024,-1.4395
2019-04-24,5650.0,18208.0,-0.0809,0.011,0.2243,84,0.0515,4.3219
2019-04-25,5624.0,15137.0,0.1128,0.1231,0.1533,105,0.1298,13.6245
2019-04-26,5512.0,18152.0,-0.1267,0.0322,0.2214,87,0.0423,3.6794
2019-04-27,5295.0,14423.0,0.1217,0.0195,0.0557,36,0.0657,2.3634
2019-04-28,5221.0,4268.0,-0.1717,0.0531,0.2646,36,0.0487,1.7522
2019-04-29,5214.0,4913.0,0.2009,0.2549,0.2351,66,0.2303,15.2001
2019-04-30,5189.0,7338.0,0.2278,0.2442,0.3301,108,0.2674,28.8766
2019-05-01,5285.0,7270.0,0.0164,0.1591,0.2309,93,0.1355,12.5996
2019-05-02,5358.0,7327.0,-0.3706,0.1133,0.1283,81,-0.043,-3.482
2019-05-03,5422.0,7324.0,-0.178,-0.1438,0.0131,84,-0.1029,-8.6443
2019-05-04,5796.0,19730.0,-0.2017,-0.1048,0.1614,66,-0.0484,-3.1925
2019-05-05,5846.0,11070.0,0.0894,0.0839,0.236,60,0.1364,8.1866
2019-05-06,5782.0,5764.0,0.0969,0.1602,0.228,150,0.1617,24.2547
2019-05-07,5753.0,9144.0,0.1695,0.1235,0.2651,144,0.186,26.7875
2019-05-08,5974.0,16066.0,0.001,0.0737,0.1799,201,0.0849,17.0604
2019-05-09,5990.0,12720.0,-0.049,0.1342,0.2284,84,0.1045,8.781
2019-05-10,6171.0,15697.0,-0.0539,0.1122,0.1255,156,0.0613,9.5573
2019-05-11,6430.0,17600.0,0.2422,0.229,0.3131,90,0.2614,23.5275
2019-05-12,7464.0,37819.0,0.4676,0.3567,0.3818,84,0.402,33.7685
2019-05-13,7581.0,41012.0,0.1332,0.1894,0.1791,147,0.1672,24.5823
2019-05-14,8195.0,47215.0,-0.2754,0.1059,0.1666,153,-0.001,-0.1498
2019-05-15,8350.0,39515.0,0.0399,0.0421,0.1807,171,0.0875,14.9682
2019-05-16,8308.0,24928.0,0.1863,0.1496,0.2661,183,0.2007,36.7208
2019-05-17,8388.0,29391.0,-0.0956,0.0361,0.1468,159,0.0291,4.6272
2019-05-18,7940.0,47374.0,0.3367,0.383,0.3632,84,0.361,30.3207
2019-05-19,7491.0,11074.0,0.2844,0.2232,0.3814,81,0.2963,24.0022
2019-05-20,8315.0,25170.0,0.0572,0.1473,0.2404,165,0.1483,24.4657
2019-05-21,8199.0,25402.0,-0.0589,0.0639,0.1847,168,0.0632,10.6252
2019-05-22,8112.0,14246.0,-0.199,0.0833,0.2046,174,0.0296,5.1579
2019-05-23,8044.0,17522.0,0.0125,0.1298,0.1768,156,0.1064,16.5939
2019-05-24,7984.0,14905.0,0.1597,0.1142,0.1505,150,0.1415,21.2206
2019-05-25,8175.0,14767.0,0.4634,0.1578,0.2054,51,0.2755,14.053
2019-05-26,8149.0,5373.0,0.078,0.0336,0.3124,63,0.1413,8.9043
2019-05-27,8793.0,19430.0,-0.0863,0.0238,0.196,159,0.0445,7.0769
2019-05-28,8947.0,18163.0,-0.0025,0.1352,0.2227,195,0.1185,23.1012
2019-05-29,8822.0,11990.0,-0.0738,0.1089,0.1508,204,0.0619,12.6374
2019-05-30,8760.0,12327.0,-0.0828,0.058,0.1529,189,0.0427,8.0715
2019-05-31,9090.0,31707.0,0.0258,0.1378,0.168,204,0.1105,22.5439
2019-06-01,8580.0,16598.0,0.2289,0.1087,0.2519,108,0.1965,21.2223
2019-06-02,8618.0,7486.0,0.4131,0.3643,0.3573,84,0.3782,31.7704
2019-06-03,8834.0,5865.0,0.0561,0.1829,0.1978,204,0.1456,29.6924
2019-06-04,8742.0,16677.0,0.1404,0.221,0.2975,219,0.2196,48.0996
2019-06-05,7932.0,13294.0,0.2001,0.1713,0.3017,216,0.2244,48.4641
2019-06-06,7932.0,13294.0,-0.28,-0.0244,0.1203,219,-0.0613,-13.4333
2019-06-07,7874.0,12526.0,0.1027,0.1194,0.2517,180,0.158,28.4314
2019-06-08,8134.0,12669.0,0.3068,0.1728,0.187,105,0.2222,23.3316
2019-06-09,8059.0,5088.0,-0.0216,-0.0772,0.1443,114,0.0152,1.7337
2019-06-10,7960.0,7667.0,0.0741,0.152,0.1919,273,0.1393,38.0349
2019-06-11,8097.0,9866.0,-0.0512,0.0065,0.1738,198,0.043,8.5182
2019-06-12,8057.0,7810.0,0.0705,0.1306,0.2359,252,0.1457,36.7109
2019-06-13,8292.0,12826.0,0.1558,0.1612,0.2033,276,0.1735,47.8734
2019-06-14,8329.0,8631.0,0.0648,0.1107,0.1997,201,0.1251,25.1407
2019-06-15,8738.0,12739.0,0.4692,0.2977,0.2897,84,0.3522,29.5852
2019-06-16,8916.0,9997.0,0.3569,0.2911,0.3331,135,0.327,44.1471
2019-06-17,9388.0,22620.0,-0.0002,0.0365,0.2517,234,0.096,22.4664
2019-06-18,9475.0,20653.0,-0.1141,0.1483,0.1776,264,0.0706,18.6442
2019-06-19,9359.0,16415.0,-0.1808,0.05,0.1529,255,0.0074,1.8872
2019-06-20,9319.0,9225.0,0.1715,0.1116,0.1698,315,0.151,47.5565
2019-06-21,9599.0,12144.0,0.0201,0.0047,0.1696,222,0.0648,14.3856
2019-06-22,10245.0,24905.0,-0.052,0.0923,0.2157,147,0.0853,12.5407
2019-06-23,11215.0,38347.0,0.0847,0.0595,0.2846,126,0.1429,18.0065
2019-06-24,11284.0,17386.0,-0.1473,0.0272,0.2023,261,0.0274,7.1523
2019-06-25,11091.0,15499.0,-0.1228,0.0502,0.2099,300,0.0458,13.7271
2019-06-26,11788.0,25027.0,0.0131,0.041,0.16,273,0.0714,19.492
2019-06-27,13868.0,82377.0,-0.0731,0.0688,0.1868,327,0.0608,19.8951
2019-06-28,13358.0,77275.0,-0.0817,0.0621,0.1939,279,0.0581,16.2205
2019-06-29,12444.0,42092.0,0.1765,0.2087,0.217,168,0.2007,33.7255
2019-06-30,12379.0,28879.0,0.3908,0.2206,0.329,183,0.3135,57.3644
2019-07-01,12200.0,28722.0,-0.0236,0.0635,0.1896,258,0.0765,19.7356
2019-07-02,11210.0,39825.0,0.0653,0.06,0.2221,288,0.1158,33.3409
2019-07-03,10925.0,43614.0,0.0358,0.0941,0.2519,324,0.1273,41.2364
2019-07-04,12014.0,38216.0,-0.0093,0.1402,0.2294,243,0.1201,29.1894
2019-07-05,12064.0,22601.0,0.0225,0.0939,0.2644,285,0.127,36.1829
2019-07-06,11449.0,20737.0,-0.1178,-0.0097,0.2115,69,0.028,1.9335
2019-07-07,11723.0,15612.0,-0.0105,0.1303,0.1902,144,0.1033,14.8785
2019-07-08,11620.0,11293.0,0.0611,0.0712,0.1902,267,0.1075,28.7003
2019-07-09,12395.0,20423.0,-0.0224,0.1019,0.198,348,0.0925,32.1941
2019-07-10,12829.0,27431.0,-0.0109,0.0462,0.2128,465,0.0827,38.4433
2019-07-11,13202.0,41379.0,-0.2316,0.0869,0.1727,360,0.0093,3.3602
2019-07-12,12097.0,37301.0,0.1009,0.1294,0.2152,321,0.1485,47.659
2019-07-13,11950.0,18541.0,-0.2136,0.0054,0.1868,117,-0.0071,-0.8357
2019-07-14,11845.0,18417.0,-0.3009,0.0982,0.0831,69,-0.0399,-2.7508
2019-07-15,11467.0,25829.0,0.003,0.0701,0.2368,378,0.1033,39.0594
2019-07-16,11080.0,34137.0,0.0541,0.0789,0.2312,363,0.1214,44.0605
2019-07-17,11040.0,43610.0,0.0361,0.1075,0.2274,450,0.1237,55.66
2019-07-18,9998.0,35319.0,-0.1021,0.0808,0.2013,351,0.06,21.0549
2019-07-19,10799.0,33044.0,0.096,0.1115,0.2595,342,0.1557,53.2474
2019-07-20,10777.0,19729.0,0.1058,0.1261,0.1885,195,0.1401,27.3199
2019-07-21,11112.0,18390.0,-0.042,0.0144,0.1995,183,0.0573,10.4867
2019-07-22,10835.0,11939.0,0.2209,0.1293,0.2011,375,0.1837,68.8997
2019-07-23,10688.0,15798.0,-0.0161,0.0623,0.2082,399,0.0848,33.8276
2019-07-24,10324.0,18060.0,0.0211,0.0985,0.2637,387,0.1278,49.4476
2019-07-25,9919.0,18264.0,-0.0981,0.0423,0.1918,390,0.0453,17.6852
2019-07-26,10184.0,13297.0,0.0273,0.1146,0.1881,312,0.11,34.3245
2019-07-27,9898.0,10732.0,0.162,0.1721,0.2695,156,0.2012,31.389
2019-07-28,10248.0,18982.0,-0.0821,0.0781,0.207,159,0.0677,10.7658
2019-07-29,9669.0,10054.0,0.0361,0.1525,0.2856,414,0.1581,65.4533
2019-07-30,9729.0,10565.0,-0.0164,0.0707,0.1581,429,0.0708,30.3648
2019-07-31,9839.0,9411.0,-0.0484,0.0571,0.2374,438,0.082,35.9319
2019-08-01,10135.0,12849.0,-0.0746,0.0535,0.2245,300,0.0678,20.3345
2019-08-02,10497.0,14432.0,0.1428,0.1309,0.2283,396,0.1673,66.268
2019-08-03,10670.0,13217.0,-0.047,0.0589,0.2351,195,0.0823,16.0545
2019-08-04,10922.0,10082.0,0.3404,0.2291,0.3149,198,0.2948,58.3718
2019-08-05,11089.0,11813.0,0.0326,0.0724,0.2281,438,0.111,48.6345
2019-08-06,11950.0,23345.0,-0.1495,0.0754,0.1504,363,0.0254,9.2332
2019-08-07,12320.0,24773.0,-0.1094,0.0632,0.2034,432,0.0524,22.6514
2019-08-08,12147.0,22145.0,0.1203,0.1177,0.2254,423,0.1545,65.3468
2019-08-09,12050.0,14887.0,0.0094,0.116,0.2555,363,0.127,46.0887
2019-08-10,12040.0,11774.0,0.0911,0.0361,0.2236,201,0.1169,23.5038
2019-08-11,11969.0,13852.0,-0.0032,0.0745,0.2374,189,0.1029,19.4471
2019-08-12,11585.0,7329.0,0.0979,0.1813,0.2526,384,0.1773,68.0667
2019-08-13,11555.0,6095.0,0.0906,0.1212,0.2527,411,0.1548,63.631
2019-08-14,11438.0,12500.0,-0.0449,0.0753,0.2287,369,0.0864,31.87
2019-08-15,10859.0,24889.0,0.0892,0.1269,0.151,420,0.1224,51.3915
2019-08-16,10445.0,27939.0,-0.0124,0.0117,0.139,162,0.0461,7.4677
2019-08-17,10539.0,19532.0,0.2781,0.2125,0.33,147,0.2735,40.2117
2019-08-18,10475.0,7307.0,-0.0887,0.0654,0.2238,168,0.0668,11.2261
2019-08-19,10513.0,6794.0,0.0556,0.0723,0.2412,318,0.1231,39.1307
2019-08-20,10938.0,12220.0,-0.07,0.0855,0.1827,360,0.0661,23.785
2019-08-21,10800.0,17445.0,0.0604,0.0287,0.2421,354,0.1104,39.0832
2019-08-22,10800.0,17445.0,-0.0414,0.0435,0.2344,342,0.0788,26.9594
2019-08-23,10237.0,10912.0,-0.1746,0.0295,0.1753,348,0.0101,3.5049
2019-08-24,10478.0,9413.0,-0.0776,0.0671,0.1953,171,0.0616,10.5376
2019-08-25,10429.0,7987.0,0.048,0.0438,0.2265,165,0.1061,17.5087
2019-08-26,10374.0,7288.0,0.0541,0.1223,0.2655,321,0.1473,47.2904
2019-08-27,10680.0,14125.0,-0.1826,-0.004,0.1276,411,-0.0197,-8.0781
2019-08-28,10379.0,7514.0,0.1079,0.1392,0.2426,402,0.1632,65.6227
2019-08-29,10277.0,17637.0,0.0194,0.117,0.2617,417,0.1327,55.3272
2019-08-30,9717.0,14421.0,0.1142,0.1956,0.248,342,0.1859,63.5905
2019-08-31,9699.0,8734.0,0.1487,-0.0313,0.2071,213,0.1082,23.0391
2019-09-01,9707.0,4057.0,0.0868,0.1872,0.2405,225,0.1715,38.5862
2019-09-02,9840.0,4200.0,0.2024,0.1581,0.2385,231,0.1997,46.1298
2019-09-03,10486.0,11794.0,0.0971,0.1183,0.2526,357,0.156,55.6953
2019-09-04,10790.0,15518.0,0.0399,0.1359,0.1987,375,0.1249,46.8234
2019-09-05,10833.0,12180.0,0.0887,0.1309,0.274,372,0.1645,61.2071
2019-09-06,10666.0,7432.0,0.1364,0.1602,0.2274,351,0.1746,61.3012
2019-09-07,10939.0,15732.0,0.167,0.1835,0.3033,192,0.2179,41.8449
2019-09-08,10580.0,4381.0,0.0354,0.1733,0.2567,264,0.1551,40.9546
2019-09-09,10595.0,4915.0,-0.1118,0.0325,0.1899,333,0.0369,12.2749
2019-09-10,10541.0,9745.0,0.0019,0.0776,0.1685,426,0.0827,35.2156
2019-09-11,10389.0,8098.0,0.1697,0.144,0.2037,375,0.1725,64.6829
2019-09-12,10297.0,8374.0,0.1923,0.2178,0.2673,417,0.2258,94.1568
2019-09-13,10460.0,7625.0,0.0076,-0.0047,0.1741,378,0.059,22.2906
2019-09-14,10452.0,6909.0,0.2198,0.1225,0.3034,246,0.2153,52.9548
2019-09-15,10439.0,4470.0,0.0749,0.1207,0.2679,189,0.1545,29.1982
2019-09-16,10380.0,2745.0,0.0306,0.0833,0.2119,396,0.1086,43.0094
2019-09-17,10379.0,7785.0,-0.0544,0.0554,0.2174,462,0.0728,33.6313
2019-09-18,10276.0,5716.0,0.0039,0.0369,0.2681,564,0.103,58.0847
2019-09-19,10258.0,5627.0,0.1431,0.0875,0.265,510,0.1652,84.2427
2019-09-20,10379.0,15625.0,0.1634,0.1876,0.2755,369,0.2088,77.0593
2019-09-21,10309.0,6183.0,-0.0534,0.0846,0.2901,201,0.1071,21.5294
2019-09-22,10170.0,5043.0,0.1048,0.1074,0.2678,186,0.16,29.7621
2019-09-23,10097.0,5276.0,0.1423,0.1838,0.3063,420,0.2108,88.5373
2019-09-24,10051.0,11355.0,-0.0103,0.0616,0.2212,474,0.0909,43.0679
2019-09-25,9777.0,38736.0,0.0531,0.0489,0.2703,498,0.1241,61.8195
2019-09-26,8743.0,23524.0,-0.0771,0.0102,0.2005,435,0.0445,19.3626
2019-09-27,8464.0,27664.0,0.1722,0.1038,0.2217,210,0.1659,34.8443
2019-09-28,8290.0,15914.0,0.2247,0.1408,0.2454,204,0.2036,41.5368
2019-09-29,8343.0,9039.0,0.3549,0.2499,0.3524,279,0.3191,89.0222
2019-09-30,8246.0,7142.0,0.0147,-0.0221,0.2174,462,0.07,32.3406
2019-10-01,8393.0,15142.0,0.0056,0.0685,0.1853,447,0.0865,38.6443
2019-10-02,8535.0,12266.0,0.0015,0.089,0.1813,450,0.0906,40.7767
2019-10-03,8391.0,7016.0,0.0544,0.0876,0.2185,483,0.1201,58.0317
2019-10-04,8419.0,7778.0,0.0591,0.0635,0.2224,444,0.115,51.0534
2019-10-05,8241.0,7715.0,0.3534,0.183,0.3211,258,0.2858,73.7437
2019-10-06,8200.0,3826.0,0.2347,0.1681,0.2897,321,0.2308,74.0984
2019-10-07,8176.0,8697.0,0.1768,0.0863,0.2609,516,0.1747,90.1216
2019-10-08,8310.0,10012.0,0.1817,0.139,0.2405,450,0.1871,84.1803
2019-10-09,8342.0,5857.0,0.0409,0.0374,0.2643,438,0.1142,50.0172
2019-10-10,8712.0,14459.0,-0.1164,0.006,0.1625,522,0.0174,9.0768
2019-10-11,8660.0,7908.0,0.0101,0.1255,0.2354,426,0.1237,52.6828
2019-10-12,8826.0,12446.0,0.4075,0.2014,0.348,279,0.3189,88.9858
2019-10-13,8425.0,3046.0,0.0444,0.1314,0.2951,198,0.157,31.0815
2019-10-14,8469.0,5858.0,0.008,0.1179,0.2859,387,0.1373,53.122
2019-10-15,8409.0,4462.0,0.1723,0.0879,0.1956,516,0.1519,78.3961
2019-10-16,8420.0,8558.0,0.2243,0.1231,0.2468,585,0.198,115.8581
2019-10-17,8171.0,8489.0,0.098,0.1304,0.2097,582,0.146,84.9931
2019-10-18,8124.0,4909.0,-0.1475,-0.0202,0.1653,441,-0.0008,-0.3532
2019-10-19,8117.0,7071.0,0.1893,0.0674,0.2722,225,0.1763,39.6623
2019-10-20,8099.0,4839.0,0.2446,0.1684,0.2802,261,0.2311,60.3081
2019-10-21,8309.0,6162.0,0.1404,0.086,0.1983,498,0.1416,70.493
2019-10-22,8349.0,6137.0,0.0988,0.126,0.2478,495,0.1576,77.9955
2019-10-23,8317.0,6015.0,-0.0318,0.1002,0.214,489,0.0942,46.0394
2019-10-24,8049.0,19159.0,0.1885,0.2098,0.2664,441,0.2216,97.718
2019-10-25,7509.0,7972.0,0.1027,0.1396,0.2393,540,0.1605,86.6938
2019-10-26,8800.0,27140.0,0.2836,0.1955,0.3276,267,0.2689,71.7985
2019-10-27,10540.0,53383.0,0.2686,0.224,0.2987,243,0.2638,64.0953
2019-10-28,9826.0,19636.0,0.086,0.1055,0.2062,387,0.1325,51.289
2019-10-29,9939.0,16736.0,-0.0829,0.0383,0.2084,486,0.0546,26.5491
2019-10-30,9575.0,12640.0,0.1171,0.1366,0.1873,510,0.147,74.9723
2019-10-31,9431.0,9862.0,0.0823,0.092,0.198,501,0.1241,62.1736
2019-11-01,9433.0,8326.0,0.2409,0.1865,0.301,414,0.2428,100.5058
2019-11-02,9299.0,7774.0,0.2648,0.1634,0.2645,288,0.2309,66.4955
2019-11-03,9393.0,4559.0,0.1477,0.0274,0.2851,273,0.1534,41.8803
2019-11-04,9380.0,4294.0,0.1517,0.0809,0.215,519,0.1492,77.4296
2019-11-05,9600.0,8361.0,0.0021,0.0849,0.2016,555,0.0962,53.4005
2019-11-06,9474.0,7581.0,0.1252,0.1071,0.209,516,0.1471,75.9031
2019-11-07,9450.0,6829.0,0.2533,0.1039,0.221,252,0.1928,48.5745
2019-11-08,9375.0,5989.0,0.0105,0.0262,0.1679,408,0.0682,27.8286
2019-11-09,9246.0,12876.0,0.2075,0.218,0.2845,285,0.2367,67.4481
2019-11-10,8873.0,4175.0,0.0579,0.1178,0.3089,273,0.1615,44.0927
2019-11-11,9150.0,6070.0,0.1734,0.1397,0.2778,465,0.197,91.5879
2019-11-12,9067.0,7049.0,0.1303,0.1508,0.2415,486,0.1742,84.6738
2019-11-13,8870.0,6272.0,0.2021,0.1092,0.2427,525,0.1847,96.947
2019-11-14,8838.0,4486.0,0.2513,0.1721,0.2663,495,0.2299,113.8029
2019-11-15,8784.0,5607.0,0.105,0.1628,0.2409,546,0.1696,92.5806
2019-11-16,8773.0,10940.0,0.1812,0.1871,0.3011,261,0.2232,58.248
2019-11-17,8531.0,2712.0,-0.0699,0.1096,0.2552,261,0.0983,25.6588
2019-11-18,8637.0,3754.0,0.1213,0.1405,0.1997,489,0.1538,75.226
2019-11-19,8501.0,9864.0,0.0586,0.102,0.1833,471,0.1146,53.9808
2019-11-20,8197.0,7360.0,0.0832,0.1337,0.2019,465,0.1396,64.9137
2019-11-21,8222.0,5296.0,-0.067,0.0674,0.2232,510,0.0746,38.0257
2019-11-22,8114.0,16947.0,0.0484,0.0285,0.2084,438,0.0951,41.6426
2019-11-23,7720.0,33676.0,-0.0492,0.0768,0.1907,264,0.0728,19.2142
2019-11-24,7361.0,7728.0,0.2219,0.1132,0.2183,273,0.1845,50.367
2019-11-25,7344.0,10695.0,-0.0324,0.0271,0.203,447,0.0659,29.4527
2019-11-26,7379.0,27124.0,0.1498,0.0707,0.2148,447,0.1451,64.8517
2019-11-27,7340.0,11857.0,-0.0172,0.107,0.2617,561,0.1172,65.7352
2019-11-28,7678.0,19213.0,0.0566,0.1062,0.252,420,0.1383,58.075
2019-11-29,7660.0,8646.0,0.0948,0.1431,0.2231,432,0.1537,66.3835
2019-11-30,7870.0,10862.0,0.0965,0.0629,0.2774,255,0.1456,37.1276
2019-12-01,7820.0,6130.0,0.2526,0.1938,0.3338,246,0.2601,63.9776
2019-12-02,7555.0,8692.0,0.0694,0.1108,0.2245,420,0.1349,56.6602
2019-12-03,7430.0,7029.0,0.07,0.1491,0.222,642,0.1471,94.4088
2019-12-04,7412.0,6169.0,0.1961,0.1517,0.2342,480,0.194,93.1141
2019-12-05,7775.0,16490.0,0.0026,0.1127,0.2391,483,0.1181,57.0637
2019-12-06,7489.0,9248.0,0.1548,0.0825,0.2366,486,0.158,76.7712
2019-12-07,7609.0,9346.0,0.0097,0.032,0.1718,225,0.0712,16.0114
2019-12-08,7643.0,4876.0,0.1312,0.144,0.2551,255,0.1768,45.0811
2019-12-09,7580.0,4243.0,0.1351,0.1225,0.2226,492,0.1601,78.7642
2019-12-10,7659.0,10252.0,0.0779,0.1506,0.2563,474,0.1616,76.6083
2019-12-11,7398.0,7187.0,0.1873,0.1552,0.2186,522,0.1871,97.6488
2019-12-12,7263.0,5951.0,0.0848,0.0855,0.2631,504,0.1445,72.8188
2019-12-13,7298.0,8578.0,0.1665,0.1313,0.3029,411,0.2002,82.287
2019-12-14,7299.0,6119.0,0.3627,0.198,0.3409,345,0.3005,103.6881
2019-12-15,7264.0,4334.0,-0.0297,0.067,0.2575,246,0.0982,24.1678
2019-12-16,7220.0,4905.0,0.0427,0.1166,0.3056,435,0.155,67.4097
2019-12-17,7137.0,13170.0,0.1593,0.111,0.2269,426,0.1657,70.6
2019-12-18,6933.0,14047.0,0.2119,0.1181,0.2495,495,0.1931,95.604
2019-12-19,7448.0,23097.0,0.1262,0.1107,0.2478,222,0.1616,35.8681
2019-12-20,7371.0,10503.0,0.152,0.1685,0.2265,441,0.1823,80.3944
2019-12-21,7220.0,6020.0,0.1967,0.0775,0.282,258,0.1854,47.8396
2019-12-22,7190.0,3423.0,0.1615,0.1408,0.2747,324,0.1923,62.3158
2019-12-23,7521.0,10202.0,0.1134,0.1271,0.2464,444,0.1623,72.0653
2019-12-24,7688.0,15139.0,0.1587,0.1184,0.3018,357,0.193,68.8984
2019-12-25,7426.0,7797.0,0.3787,0.3004,0.376,213,0.3517,74.9122
2019-12-26,7265.0,3299.0,0.2595,0.2021,0.2943,375,0.252,94.4859
2019-12-27,7432.0,7669.0,0.0318,0.0896,0.2592,345,0.1269,43.7757
2019-12-28,7254.0,8492.0,-0.0096,0.1242,0.2532,177,0.1226,21.6967
2019-12-29,7531.0,6557.0,0.1301,0.1933,0.2625,216,0.1953,42.1831
2019-12-30,7531.0,6557.0,0.204,0.1862,0.3095,363,0.2332,84.6578
2019-12-31,7386.0,7347.0,0.1761,0.1848,0.2433,423,0.2014,85.1908
2020-01-01,7298.0,6755.0,0.3712,0.3223,0.2845,270,0.326,88.0187
2020-01-02,7238.0,3350.0,0.2467,0.1931,0.2925,462,0.2441,112.7687
2020-01-03,7186.0,8010.0,-0.0327,0.0666,0.1947,342,0.0762,26.0625
2020-01-04,7401.0,14056.0,0.0486,0.1403,0.267,282,0.152,42.85
2020-01-05,7398.0,4742.0,0.0527,0.0848,0.2507,300,0.1294,38.8248
2020-01-06,7488.0,5942.0,-0.0896,0.0193,0.2203,417,0.05,20.8527
2020-01-07,7805.0,11770.0,0.026,0.0599,0.2132,561,0.0997,55.9377
2020-01-08,8216.0,19857.0,0.0156,0.0475,0.2244,489,0.0958,46.8652
2020-01-09,8469.0,23927.0,0.0497,0.1213,0.1932,468,0.1214,56.8098
2020-01-10,8048.0,9477.0,-0.0533,0.0481,0.1865,444,0.0604,26.8303
2020-01-11,8199.0,13419.0,0.1358,0.1859,0.3138,279,0.2118,59.1056
2020-01-12,8290.0,7557.0,0.2342,0.2159,0.2798,264,0.2433,64.2333
2020-01-13,8185.0,3920.0,0.0343,0.0888,0.2001,591,0.1077,63.6641
2020-01-14,8195.0,6678.0,0.048,0.0818,0.2174,717,0.1157,82.9518
2020-01-15,8893.0,27075.0,0.1759,0.1941,0.2397,612,0.2032,124.3707
2020-01-16,8900.0,14977.0,0.0809,0.104,0.2351,537,0.14,75.1786
2020-01-17,8850.0,9265.0,0.2167,0.2121,0.2643,492,0.231,113.6646
2020-01-18,9013.0,15447.0,0.1926,0.1634,0.273,300,0.2096,62.8939
2020-01-19,8980.0,5600.0,0.0821,0.175,0.291,339,0.1827,61.9427
2020-01-20,9194.0,15218.0,0.1151,0.1301,0.2158,426,0.1537,65.4604
2020-01-21,8734.0,5605.0,0.0994,0.155,0.2461,480,0.1668,80.0879
2020-01-22,8774.0,7520.0,0.0497,0.1373,0.2232,558,0.1367,76.2826
2020-01-23,8791.0,5481.0,0.1069,0.0957,0.2515,552,0.1514,83.5562
2020-01-24,8665.0,12206.0,0.0838,0.1688,0.2498,531,0.1675,88.9167
2020-01-25,8509.0,8634.0,0.2095,0.1391,0.243,306,0.1972,60.3374
2020-01-26,8437.0,3783.0,0.1212,0.211,0.2391,303,0.1904,57.7024
2020-01-27,8595.0,5497.0,0.1497,0.0765,0.2541,576,0.1601,92.225
2020-01-28,8985.0,9548.0,-0.1654,0.0522,0.1918,546,0.0262,14.3027
2020-01-29,9418.0,17578.0,-0.0144,0.164,0.2134,537,0.121,64.9635
2020-01-30,9439.0,12233.0,-0.1252,0.0993,0.2102,234,0.0614,14.3664
2020-01-31,9574.0,12948.0,-0.0477,0.1216,0.2085,369,0.0941,34.7313
2020-02-01,9522.0,9719.0,0.2827,0.1737,0.3288,249,0.2617,65.1716
2020-02-02,9458.0,4387.0,0.2214,0.2666,0.3238,234,0.2706,63.3192
2020-02-03,9480.0,7307.0,0.1684,0.1668,0.2701,501,0.2018,101.0833
2020-02-04,9619.0,11910.0,-0.033,0.0995,0.2391,369,0.1018,37.581
2020-02-05,9350.0,8190.0,0.0718,0.1367,0.2385,477,0.149,71.064
2020-02-06,9769.0,13267.0,-0.0254,0.122,0.2336,531,0.1101,58.4445
2020-02-07,9857.0,12672.0,0.2179,0.1948,0.294,423,0.2356,99.6475
2020-02-08,9885.0,8516.0,0.0882,0.1477,0.32,219,0.1853,40.5872
2020-02-09,9955.0,8100.0,0.2268,0.2789,0.3251,204,0.2769,56.4943
2020-02-10,10178.0,9649.0,0.1342,0.195,0.213,465,0.1807,84.0331
2020-02-11,10199.0,13249.0,-0.0665,0.0591,0.1783,447,0.057,25.475
2020-02-12,10400.0,16722.0,0.0282,0.179,0.2569,459,0.1547,71.0147
2020-02-13,10483.0,13740.0,0.072,0.1368,0.2309,441,0.1466,64.6432
2020-02-14,10522.0,17101.0,0.1571,0.1778,0.2773,432,0.2041,88.1541
2020-02-15,10395.0,8026.0,-0.0778,0.0696,0.2705,234,0.0874,20.4576
2020-02-16,10400.0,12323.0,0.0965,0.1938,0.2279,267,0.1727,46.1173
2020-02-17,9969.0,10144.0,0.1196,0.0235,0.1735,366,0.1055,38.6233
2020-02-18,9969.0,10144.0,0.022,0.1621,0.2209,504,0.135,68.0461
2020-02-19,10298.0,11606.0,0.06,0.0962,0.2167,438,0.1243,54.4479
2020-02-20,10315.0,16637.0,0.09,0.1,0.2255,480,0.1385,66.4903
2020-02-21,9698.0,12382.0,0.0873,0.0734,0.1813,390,0.114,44.4589
2020-02-22,9769.0,7073.0,-0.0776,0.014,0.2017,240,0.046,11.0506
2020-02-23,9722.0,3301.0,0.0537,0.0262,0.2315,231,0.1038,23.9745
2020-02-24,10025.0,5631.0,-0.0319,0.0387,0.1917,405,0.0662,26.8009
2020-02-25,10030.0,11274.0,0.0816,0.1349,0.2441,441,0.1535,67.7099
2020-02-26,9681.0,9370.0,-0.0811,0.1296,0.1959,381,0.0814,31.0303
